SnapShotId,CommentType,CourseId,UserId,Skip,Size,SkipThread,SizeThread
14869,Course,2425,86137,0,2,0,9
60801,Course,7018,69403,2,3,0,5
32987,Course,4237,81052,2,4,0,6
49766,Course,5915,61348,3,6,0,6
19606,Course,2899,65361,0,6,0,3
36816,Course,4620,96701,0,3,1,5
73437,Course,8282,94562,2,7,0,2
14482,Course,2386,87384,0,5,0,6
38449,Course,4783,54010,3,8,0,9
91246,Course,10063,73579,0,2,0,9
68795,Course,7818,79984,2,4,0,5
108593,Course,11797,87683,2,7,0,2
24969,Course,3435,96006,0,9,0,2
66867,Course,7625,52055,1,2,1,5
20375,Course,2976,75982,1,9,0,6
14662,Course,2404,90439,3,7,0,4
101964,Course,11135,55136,3,10,1,9
88161,Course,9754,56083,2,6,0,9
41855,Course,5124,75017,0,5,0,3
45383,Course,5476,71939,2,9,0,6
68789,Course,7817,88046,3,5,0,6
102387,Course,11177,64104,1,9,0,2
15900,Course,2528,80170,0,10,1,2
36847,Course,4623,57733,0,5,1,4
10306,Course,1969,91663,2,5,1,3
79199,Course,8858,91107,0,4,1,7
84086,Course,9347,97897,0,6,0,6
42139,Course,5152,70654,1,9,0,8
94565,Course,10395,66961,0,9,0,9
108122,Course,11750,63365,0,8,0,3
105719,Course,11510,66946,2,7,0,9
33268,Course,4265,68564,2,4,0,7
78502,Course,8788,58500,1,2,0,3
28336,Course,3772,85263,3,2,0,6
56170,Course,6555,86242,3,10,0,6
25578,Course,3496,86025,3,6,0,9
64275,Course,7366,92348,1,6,0,10
37117,Course,4650,87605,3,3,0,3
90548,Course,9993,54734,0,4,0,6
81866,Course,9125,75314,0,9,0,4
21829,Course,3121,80465,0,6,0,7
95688,Course,10507,85640,1,10,0,8
36760,Course,4614,75045,1,10,0,8
100382,Course,10976,72374,3,9,0,2
21198,Course,3058,77973,0,10,0,2
108299,Course,11768,51363,0,4,0,10
69953,Course,7933,51093,1,8,0,4
106075,Course,11546,55932,3,7,0,3
94115,Course,10350,66242,3,9,0,10
58205,Course,6759,83457,3,4,0,2
46908,Course,5629,97191,3,8,0,9
33251,Course,4263,71641,3,5,0,3
23360,Course,3274,63360,1,6,0,7
67265,Course,7665,90959,0,10,0,2
12568,Course,2195,86396,1,7,0,2
8551,Course,1793,58039,2,5,0,3
89415,Course,9880,88979,1,10,0,6
110134,Course,11952,93513,1,8,0,8
66126,Course,7551,75304,2,7,0,2
18546,Course,2793,94903,0,3,0,9
94803,Course,10418,59380,3,9,0,6
11956,Course,2134,54434,1,3,0,2
15120,Course,2450,59613,2,9,0,5
68096,Course,7748,56287,0,8,0,8
92881,Course,10226,76986,1,2,0,6
59081,Course,6846,90183,2,5,0,9
10032,Course,1941,90437,2,4,0,6
93611,Course,10299,66925,2,3,0,5
15193,Course,2457,59938,0,7,1,5
98212,Course,10759,71333,3,4,0,3
21011,Course,3039,60944,3,4,0,8
33803,Course,4318,61421,0,4,0,10
11653,Course,2103,63552,2,6,0,10
103173,Course,11255,87934,2,9,0,8
105681,Course,11506,85436,0,4,1,2
25670,Course,3505,67069,1,3,0,10
56564,Course,6595,70941,2,9,0,5
21701,Course,3108,90209,1,5,0,7
38322,Course,4770,60999,1,7,0,3
44617,Course,5400,68884,3,3,0,3
96767,Course,10615,55510,2,5,0,9
85604,Course,9499,77015,1,2,0,10
88498,Course,9788,66602,1,8,1,9
107118,Course,11650,85643,3,2,0,8
48559,Course,5794,94378,1,3,0,2
20928,Course,3031,73810,3,5,0,3
22895,Course,3228,87837,1,10,0,9
29651,Course,3903,73715,3,4,0,9
83779,Course,9316,86977,3,9,0,4
84481,Course,9386,76280,3,6,0,9
105574,Course,11496,87511,3,10,0,5
84955,Course,9434,93100,2,3,1,9
15234,Course,2462,59608,2,8,1,4
61631,Course,7101,92990,2,5,0,10
2526,Course,1190,84149,0,3,1,9
68601,Course,7798,71588,3,6,0,10
76406,Course,8579,88124,0,5,0,3
37749,Course,4713,73152,1,4,0,3
90325,Course,9971,92461,0,9,0,8
2531,Course,1191,70334,3,10,0,5
99247,Course,10863,74979,3,8,0,7
81531,Course,9091,57314,3,4,0,9
9246,Course,1862,65779,0,5,0,3
16732,Course,2611,92445,1,2,0,3
70779,Course,8016,88317,2,6,0,6
41793,Course,5117,58026,2,6,1,9
50173,Course,5955,63526,2,7,0,9
1103,Course,1048,77007,0,10,0,8
69755,Course,7914,96027,0,3,0,2
36144,Course,4553,86318,0,5,0,7
90206,Course,9959,97426,1,10,1,5
108274,Course,11766,95469,3,2,0,7
107673,Course,11705,77497,2,10,0,2
10118,Course,1950,87968,2,10,0,6
24656,Course,3404,59381,3,5,0,7
101844,Course,11123,56131,1,2,0,7
66736,Course,7612,87148,2,9,0,3
58513,Course,6789,60273,1,4,0,10
47027,Course,5641,77367,0,4,0,5
92723,Course,10210,85809,3,6,0,7
6392,Course,1577,53880,1,8,0,5
96593,Course,10597,60429,1,10,0,6
27814,Course,3720,73348,1,3,0,4
49099,Course,5848,82298,1,10,0,8
106652,Course,11603,98274,2,10,0,10
26121,Course,3550,96043,0,7,0,2
21831,Course,3121,53873,3,2,0,4
23411,Course,3279,83509,2,10,0,5
15631,Course,2501,70850,3,6,0,4
52517,Course,6190,87836,0,2,0,8
5658,Course,1504,97739,1,4,0,4
106532,Course,11591,77176,1,2,0,3
12585,Course,2197,97754,0,6,0,9
65844,Course,7523,74118,2,6,0,4
69881,Course,7926,78328,1,3,0,4
73203,Course,8258,91404,2,7,1,10
18415,Course,2780,82631,1,7,0,7
83973,Course,9335,83593,1,2,0,10
5552,Course,1493,95032,2,3,0,10
34597,Course,4398,96913,3,7,0,5
41309,Course,5069,57611,3,7,0,4
92685,Course,10207,79783,2,10,0,5
82280,Course,9166,93682,2,2,0,4
10720,Course,2010,76541,2,6,0,9
13693,Course,2307,60686,1,7,1,7
79967,Course,8935,90142,3,8,0,5
11007,Course,2039,79324,2,6,1,4
44524,Course,5391,58161,3,7,0,7
8810,Course,1819,96655,1,6,0,6
55001,Course,6438,95846,3,8,0,6
46492,Course,5587,98154,1,7,0,7
8786,Course,1816,70494,0,6,0,9
64672,Course,7405,65306,2,10,0,8
95627,Course,10501,82407,2,4,0,3
11144,Course,2053,58480,2,4,0,5
34089,Course,4347,62104,1,3,0,8
6434,Course,1581,54668,3,9,0,3
97374,Course,10676,71804,2,5,0,5
99910,Course,10929,92630,0,9,0,5
83498,Course,9288,88047,1,6,0,2
6097,Course,1547,77522,1,3,0,2
38425,Course,4781,71772,3,5,1,9
108651,Course,11803,66648,2,6,0,6
88961,Course,9834,84074,0,4,0,6
85490,Course,9487,86309,1,2,0,4
81953,Course,9133,77129,1,6,0,10
55131,Course,6451,94309,0,6,0,7
6087,Course,1546,67098,3,4,1,7
37801,Course,4718,74248,0,3,1,3
43405,Course,5279,61467,2,5,0,8
19353,Course,2873,56340,2,9,0,5
19460,Course,2884,67866,3,10,0,2
29835,Course,3922,74875,3,5,0,9
44721,Course,5410,53150,0,8,0,10
88753,Course,9813,75712,0,9,0,8
93531,Course,10291,65985,0,6,0,5
20402,Course,2978,60953,1,8,0,6
107632,Course,11701,65816,0,9,0,8
45723,Course,5510,61810,2,3,0,7
89990,Course,9937,95782,3,7,0,9
81600,Course,9098,55959,1,6,0,7
19688,Course,2907,68111,1,10,0,9
78737,Course,8812,85630,3,10,0,5
28492,Course,3787,72197,2,6,0,2
58235,Course,6762,76167,2,4,0,7
103575,Course,11296,64717,1,10,1,3
77904,Course,8729,86633,1,7,0,4
6081,Course,1546,85798,3,9,0,7
45886,Course,5527,56600,3,3,0,5
59460,Course,6884,91473,1,8,0,8
34633,Course,4401,77634,1,7,0,9
57729,Course,6711,57007,1,5,0,8
35128,Course,4451,95640,1,8,0,8
71792,Course,8117,55200,1,2,0,4
109494,Course,11888,58425,3,7,0,8
93567,Course,10295,94055,0,6,0,7
53152,Course,6253,75151,0,5,0,8
99796,Course,10918,52999,0,9,0,5
62920,Course,7230,56704,3,2,0,8
90568,Course,9995,93977,1,3,0,8
57122,Course,6650,75991,0,6,0,10
104529,Course,11391,84246,1,2,0,4
22613,Course,3199,98324,3,9,0,9
104344,Course,11373,71531,2,8,0,2
41490,Course,5087,58920,1,4,0,2
83086,Course,9247,74853,2,4,0,5
31503,Course,4088,97253,1,7,0,5
40856,Course,5024,92039,1,6,0,6
50800,Course,6018,90507,3,3,0,2
82308,Course,9169,54225,2,9,0,2
23199,Course,3258,61496,2,9,1,3
99751,Course,10913,79400,3,3,0,10
85113,Course,9449,69374,3,2,0,3
42993,Course,5237,56916,1,9,0,6
21572,Course,3095,64326,3,7,0,10
100986,Course,11037,97437,3,4,0,7
49114,Course,5850,68266,2,6,0,3
54320,Course,6370,60159,2,10,0,10
25387,Course,3477,59186,1,7,0,7
8312,Course,1769,50805,1,9,0,4
66473,Course,7585,79582,2,9,0,6
87660,Course,9704,53527,1,2,0,8
78762,Course,8814,91908,0,9,0,7
65095,Course,7448,98379,0,4,0,10
52620,Course,6200,57449,0,7,0,6
65085,Course,7447,82902,1,5,0,6
38649,Course,4803,95821,2,4,0,9
60836,Course,7022,52571,1,6,0,4
35805,Course,4519,66008,2,2,0,7
98632,Course,10801,65408,3,2,0,6
6670,Course,1605,97866,3,9,0,10
64507,Course,7389,80965,2,2,0,3
33842,Course,4322,96556,1,3,0,10
62825,Course,7221,93341,1,10,0,9
44416,Course,5380,54119,2,10,1,6
45861,Course,5524,81903,0,5,0,10
64282,Course,7366,69067,2,6,0,9
103654,Course,11304,94245,1,6,0,4
28165,Course,3755,88065,1,7,0,9
85607,Course,9499,64658,0,5,0,10
47022,Course,5640,94073,1,7,0,7
94794,Course,10418,81987,1,6,0,8
5003,Course,1438,77123,2,2,0,3
35114,Course,4450,60784,0,6,0,4
99517,Course,10890,63840,3,6,0,8
6308,Course,1569,70618,2,5,0,8
67910,Course,7729,81866,1,10,0,3
31231,Course,4061,72019,0,2,0,10
58671,Course,6805,93600,3,6,0,9
55362,Course,6474,51717,1,5,0,3
4930,Course,1431,95683,3,8,0,10
37136,Course,4652,57224,3,10,0,8
58917,Course,6830,74757,3,3,1,7
71106,Course,8049,72445,3,2,0,2
39933,Course,4931,83263,3,2,0,8
80475,Course,8986,78944,2,10,0,2
59323,Course,6870,68739,2,2,0,6
3782,Course,1316,84952,3,6,0,9
49306,Course,5869,57102,3,4,0,5
22315,Course,3170,87906,1,3,0,2
42848,Course,5223,70472,2,7,0,9
94149,Course,10353,72439,2,10,0,3
65649,Course,7503,90000,1,4,1,8
14317,Course,2370,78842,1,7,0,5
7978,Course,1736,64297,3,4,0,10
84617,Course,9400,72525,1,8,0,9
64331,Course,7371,66451,0,6,0,5
40571,Course,4995,91282,1,7,1,3
3028,Course,1241,95220,3,8,1,3
34734,Course,4412,97485,3,10,0,5
63812,Course,7319,84107,1,5,0,8
97593,Course,10697,94271,1,6,0,9
74933,Course,8431,71024,1,6,0,9
71080,Course,8046,84597,3,8,0,9
9502,Course,1888,80780,0,2,0,10
62005,Course,7139,60635,2,2,0,8
69340,Course,7872,96351,0,8,0,3
94929,Course,10431,62431,0,5,0,4
63907,Course,7329,55002,3,8,0,3
20395,Course,2978,63505,2,9,0,4
104717,Course,11410,75004,1,5,0,4
84150,Course,9353,78699,3,8,0,3
49521,Course,5890,64593,0,5,0,6
90337,Course,9972,80791,1,6,0,9
96368,Course,10575,54889,2,6,0,2
94018,Course,10340,80247,3,2,0,5
61230,Course,7061,67253,1,9,0,8
63005,Course,7239,98070,0,2,0,4
2302,Course,1168,56863,1,7,0,8
17226,Course,2661,57390,2,10,0,3
34740,Course,4412,50940,3,3,0,7
38215,Course,4760,67716,0,8,0,5
8243,Course,1762,68559,1,3,0,6
55200,Course,6458,93874,2,6,0,7
13715,Course,2310,60953,0,9,1,2
82474,Course,9186,71663,1,2,0,3
37179,Course,4656,67905,2,3,0,2
2013,Course,1139,80774,2,10,0,2
81442,Course,9082,82544,2,5,0,8
17626,Course,2701,85113,3,5,0,8
83261,Course,9264,69673,0,5,0,4
58084,Course,6747,88811,3,5,0,6
5174,Course,1455,79150,0,4,0,8
91063,Course,10044,73032,3,4,1,4
101152,Course,11053,70545,3,7,0,2
80371,Course,8975,93247,2,9,0,4
58745,Course,6813,58546,2,6,1,9
2754,Course,1213,58382,1,10,0,3
86706,Course,9609,95683,1,9,0,9
19474,Course,2886,80633,2,7,0,4
10948,Course,2033,92122,2,2,0,2
33306,Course,4269,90438,0,5,0,3
75826,Course,8521,76672,2,4,1,9
36423,Course,4580,85380,0,10,0,5
107767,Course,11715,80056,1,6,0,6
3953,Course,1333,88834,1,6,0,9
2654,Course,1203,52643,2,4,0,6
37377,Course,4676,79351,0,7,0,2
11947,Course,2133,64560,3,6,0,9
101727,Course,11111,53116,1,2,0,5
13099,Course,2248,91406,3,6,0,4
27015,Course,3640,58182,3,10,0,7
49110,Course,5849,55856,1,8,0,8
35544,Course,4493,70620,3,9,0,4
48265,Course,5765,92654,0,9,1,7
73182,Course,8256,60220,1,6,0,4
3408,Course,1279,51797,0,8,0,7
70197,Course,7958,66342,0,3,0,8
57307,Course,6669,51009,2,10,0,3
96787,Course,10617,74951,1,7,0,8
107737,Course,11712,56344,3,9,1,5
53855,Course,6324,78546,1,9,0,7
83420,Course,9280,50659,1,7,0,4
88424,Course,9781,53408,2,8,0,5
94214,Course,10360,55296,3,5,0,4
48768,Course,5815,96381,0,7,0,3
75340,Course,8472,63877,2,5,0,6
12620,Course,2200,85496,2,8,0,10
68555,Course,7794,83244,2,7,0,4
68806,Course,7819,85446,3,3,0,3
71096,Course,8048,67221,3,5,0,5
52983,Course,6236,74576,0,7,0,9
74998,Course,8438,88443,3,10,0,8
66959,Course,7634,86832,1,2,0,10
83499,Course,9288,74381,2,7,0,4
15288,Course,2467,87381,1,9,1,4
58423,Course,6780,76016,1,9,0,10
19938,Course,2932,72823,2,4,0,4
90733,Course,10011,88784,3,6,0,7
33266,Course,4265,72607,3,8,0,10
69621,Course,7900,72388,2,2,0,9
27311,Course,3669,53745,0,2,0,4
30476,Course,3986,72004,1,9,0,5
17845,Course,2723,72953,0,2,0,8
87151,Course,9653,86431,2,9,0,9
75613,Course,8499,69618,0,8,0,3
39813,Course,4919,79380,3,7,0,2
23732,Course,3311,80826,0,9,0,4
58520,Course,6790,65225,2,7,1,10
54734,Course,6412,50703,3,8,0,4
5965,Course,1534,96145,0,6,0,5
51045,Course,6043,87320,2,2,0,4
74649,Course,8403,51209,1,6,0,4
8889,Course,1827,86144,2,5,0,2
9238,Course,1862,59105,2,3,0,9
23979,Course,3336,97083,2,10,0,6
47175,Course,5656,85741,0,5,0,5
33879,Course,4326,81836,3,3,0,8
100421,Course,10980,89991,0,3,0,6
16578,Course,2596,92179,3,5,0,3
8648,Course,1803,92878,1,9,0,7
15797,Course,2518,60716,1,4,0,6
44308,Course,5369,59363,1,2,0,5
70041,Course,7942,66073,1,6,0,6
51387,Course,6077,62374,1,6,0,5
95794,Course,10518,92238,3,8,0,8
73071,Course,8245,57732,3,10,0,10
103938,Course,11332,93293,1,2,0,7
63944,Course,7333,91718,1,7,0,2
32417,Course,4180,83198,3,7,0,8
97516,Course,10690,72144,3,4,0,3
12940,Course,2232,81980,3,10,0,10
71172,Course,8055,63873,2,3,0,5
79690,Course,8907,52789,2,10,1,2
14058,Course,2344,92357,2,9,0,8
14524,Course,2391,81976,0,6,0,4
50567,Course,5995,70676,3,5,0,7
105491,Course,11487,60556,1,7,0,8
92990,Course,10237,85954,1,9,0,6
9241,Course,1862,69119,3,4,1,4
21717,Course,3110,78281,0,9,0,7
38796,Course,4818,55056,2,4,0,8
68377,Course,7776,68381,2,4,1,5
36447,Course,4583,82657,0,3,1,2
33079,Course,4246,60070,0,8,0,4
72690,Course,8207,85853,1,8,0,8
11446,Course,2083,87396,3,2,0,2
34996,Course,4438,53450,3,6,1,6
105023,Course,11440,76886,2,8,0,9
40740,Course,5012,64480,1,5,0,2
27581,Course,3696,82457,2,4,0,8
6554,Course,1593,71407,3,4,0,7
56776,Course,6616,66955,3,4,0,5
104310,Course,11369,65732,3,8,0,8
69830,Course,7921,88876,1,5,0,9
87986,Course,9737,98240,2,2,0,7
72011,Course,8139,77422,2,7,0,4
39217,Course,4860,69853,0,8,0,3
97224,Course,10661,84912,1,2,0,6
98563,Course,10794,69730,0,6,0,3
13319,Course,2270,80780,1,7,0,10
57092,Course,6647,81747,0,3,0,9
14703,Course,2408,56411,1,7,1,2
106372,Course,11575,70216,1,5,0,5
109670,Course,11905,70453,0,5,1,7
87172,Course,9655,85773,2,5,0,6
4350,Course,1373,72639,1,4,0,4
64227,Course,7361,78922,1,9,0,7
31396,Course,4078,78269,0,4,0,7
81435,Course,9082,74870,1,3,0,9
68203,Course,7758,69255,1,2,0,7
48069,Course,5745,92513,1,5,0,8
83318,Course,9270,78881,2,8,0,10
42003,Course,5138,69988,3,6,0,6
77971,Course,8735,81830,2,6,0,10
31256,Course,4064,50202,1,8,0,8
107504,Course,11689,52698,0,4,0,4
2684,Course,1206,69713,3,10,0,8
65521,Course,7490,88861,3,10,0,10
103443,Course,11282,88070,3,8,0,7
57820,Course,6720,91579,3,3,0,3
89260,Course,9864,55468,2,10,0,7
23160,Course,3254,69833,0,10,0,6
12539,Course,2192,97836,2,5,0,10
81836,Course,9122,80354,0,4,0,8
106574,Course,11596,69522,3,7,0,5
21876,Course,3126,94598,0,5,0,6
61060,Course,7044,83703,2,4,0,9
77573,Course,8695,83408,2,3,0,8
3176,Course,1255,67858,1,3,0,3
91943,Course,10132,58344,3,4,0,9
54328,Course,6371,98089,0,4,0,5
48910,Course,5829,58542,2,2,0,3
2792,Course,1217,61487,0,9,0,5
28683,Course,3806,86860,3,4,1,6
44034,Course,5342,76085,2,6,0,2
77121,Course,8650,94404,3,8,0,4
38139,Course,4752,60654,2,2,0,5
103397,Course,11278,65922,2,9,1,6
41067,Course,5045,50989,2,9,0,9
79402,Course,8878,78002,0,10,0,4
1981,Course,1136,85307,3,9,0,2
19542,Course,2892,86199,3,8,0,2
98187,Course,10757,75071,1,8,0,5
23735,Course,3312,51919,1,10,0,7
17828,Course,2721,71982,0,5,0,6
24587,Course,3397,76881,3,6,0,7
7807,Course,1718,76053,2,5,0,9
44298,Course,5368,67258,1,4,0,2
90829,Course,10021,51062,1,4,1,6
87544,Course,9693,81992,2,3,0,10
39291,Course,4867,52213,1,10,0,3
51662,Course,6104,87695,0,3,1,4
35324,Course,4471,58741,1,3,0,4
88575,Course,9796,74151,2,3,0,7
15431,Course,2481,58380,1,3,0,9
105934,Course,11532,52360,1,5,0,3
68558,Course,7794,71467,0,7,0,3
49128,Course,5851,82076,0,2,0,6
24954,Course,3434,96641,1,8,0,4
97882,Course,10726,61219,1,5,1,7
47001,Course,5638,58255,1,4,0,4
93480,Course,10286,90126,3,6,1,5
95580,Course,10496,88149,0,8,0,2
84749,Course,9413,83620,1,5,0,4
50034,Course,5942,91979,3,9,0,6
79032,Course,8841,89278,3,7,0,10
17975,Course,2736,56569,2,4,0,3
41555,Course,5094,93700,1,10,0,9
94691,Course,10407,54148,2,10,0,6
106612,Course,11599,81611,1,9,0,6
87366,Course,9675,52022,1,9,0,5
86371,Course,9575,55330,2,8,0,5
38324,Course,4771,91494,3,4,0,9
65396,Course,7478,56858,3,7,0,4
93270,Course,10265,59275,0,2,0,4
27459,Course,3684,72677,3,4,0,8
26133,Course,3551,97174,0,9,0,3
95594,Course,10498,59289,3,4,0,10
15613,Course,2499,70711,1,10,0,9
19620,Course,2900,62582,1,8,0,4
67782,Course,7716,58151,1,3,0,6
40137,Course,4952,85849,1,2,0,10
27077,Course,3646,79105,3,8,1,9
93096,Course,10248,63657,2,7,1,2
1665,Course,1104,94430,1,2,0,3
33918,Course,4330,88793,1,8,0,2
17516,Course,2690,84098,0,6,0,7
59171,Course,6855,73325,2,9,0,5
66629,Course,7601,88093,1,8,1,2
82312,Course,9169,68791,3,9,0,3
13729,Course,2311,68798,0,5,0,7
103975,Course,11336,62913,3,8,0,5
99472,Course,10885,88127,1,2,0,3
20031,Course,2941,90195,2,10,0,8
28853,Course,3823,78361,1,9,0,5
40877,Course,5026,51075,1,3,0,10
30989,Course,4037,54255,0,2,0,5
12231,Course,2161,85612,1,4,0,4
34590,Course,4397,85884,3,8,1,4
23682,Course,3306,98348,3,2,1,10
46920,Course,5630,97015,1,10,0,9
30687,Course,4007,75328,1,8,1,9
95958,Course,10534,89518,1,5,0,6
30853,Course,4023,88719,1,3,0,7
61125,Course,7051,62064,2,4,0,4
60596,Course,6998,71023,1,3,1,4
86411,Course,9579,92371,2,10,0,4
102967,Course,11235,93786,0,5,1,2
32935,Course,4232,81823,1,9,0,8
41732,Course,5111,83890,0,7,0,3
9696,Course,1908,58046,1,4,0,3
82742,Course,9212,70513,1,5,0,7
79650,Course,8903,79849,0,3,0,8
99904,Course,10929,70805,2,3,0,7
15861,Course,2524,56285,2,5,0,6
30688,Course,4007,94927,0,2,0,9
88599,Course,9798,52231,0,9,0,7
88637,Course,9802,80408,3,9,0,4
71547,Course,8093,92800,0,4,0,3
58083,Course,6746,75588,2,7,0,6
28617,Course,3800,87555,3,9,0,6
53040,Course,6242,60352,1,4,1,4
81666,Course,9105,57129,3,4,0,5
102953,Course,11233,70424,3,9,0,8
16750,Course,2613,65272,1,2,0,10
87234,Course,9662,58846,3,8,0,10
97196,Course,10658,93140,0,3,0,8
16149,Course,2553,89215,2,10,0,5
49074,Course,5846,82469,2,3,0,8
12566,Course,2195,69814,1,3,0,10
74399,Course,8378,54000,3,8,1,7
24507,Course,3389,92503,3,3,0,9
65823,Course,7520,90054,1,9,0,2
87326,Course,9671,75690,0,6,0,4
67225,Course,7661,96968,0,9,0,2
32164,Course,4155,72812,2,3,1,10
107580,Course,11696,64547,1,8,0,4
61357,Course,7074,98408,2,2,0,5
59300,Course,6868,72363,0,2,0,9
76828,Course,8621,70913,1,3,0,7
28711,Course,3809,52962,1,3,0,10
86068,Course,9545,54411,2,5,0,2
84660,Course,9404,62102,1,8,0,5
6430,Course,1581,58452,1,3,0,9
103758,Course,11314,64500,3,7,0,6
71666,Course,8105,66932,0,5,0,2
14224,Course,2361,60849,3,2,0,2
100227,Course,10961,92367,0,5,0,2
50942,Course,6032,67767,2,2,0,4
40966,Course,5035,59200,2,10,0,9
82346,Course,9173,61870,2,7,0,10
31050,Course,4043,81600,0,9,0,4
100704,Course,11009,51417,2,5,0,4
103945,Course,11333,92194,2,5,0,6
43213,Course,5259,96382,2,3,0,9
89253,Course,9863,76536,1,4,0,8
58965,Course,6835,70321,2,8,0,4
52548,Course,6193,50792,3,8,0,4
107884,Course,11727,51693,0,2,0,7
87200,Course,9658,73899,3,8,0,10
58710,Course,6809,84364,1,3,0,8
70169,Course,7955,94036,0,3,0,10
56676,Course,6606,75076,1,7,0,6
108345,Course,11773,60701,3,7,0,9
26638,Course,3602,83475,3,8,0,8
28275,Course,3766,65420,2,3,0,4
91552,Course,10093,55286,2,2,0,9
10581,Course,1996,89234,3,8,0,7
97799,Course,10718,62630,3,7,0,2
50132,Course,5951,51469,1,2,0,7
38016,Course,4740,83869,0,4,0,7
5593,Course,1497,66093,3,8,0,2
90061,Course,9944,61206,2,3,1,7
48046,Course,5743,79080,0,10,0,7
7376,Course,1675,77190,2,2,0,9
38967,Course,4835,79517,3,4,0,9
60157,Course,6954,74242,2,5,0,2
101787,Course,11117,92262,1,4,0,3
20256,Course,2964,60521,0,2,0,10
82999,Course,9238,73485,0,9,0,5
105158,Course,11454,72686,3,4,0,2
72412,Course,8179,90265,1,4,0,5
19388,Course,2877,81368,0,8,0,5
52238,Course,6162,55585,1,9,0,6
91243,Course,10062,56887,0,8,0,2
91163,Course,10054,85162,3,3,0,3
33187,Course,4257,93186,3,8,0,2
2141,Course,1152,76063,3,5,0,5
54315,Course,6370,78152,0,6,0,2
54749,Course,6413,73986,3,10,0,10
79331,Course,8871,57256,0,9,0,2
67977,Course,7736,73968,0,10,0,5
45411,Course,5479,74380,2,4,1,8
94004,Course,10339,64545,1,8,0,6
30063,Course,3944,96514,3,9,0,3
62831,Course,7221,60026,3,4,0,10
73609,Course,8299,88723,1,3,0,6
77844,Course,8723,77759,2,5,0,2
79701,Course,8908,68104,1,8,0,2
3661,Course,1304,83468,0,10,0,2
84081,Course,9346,84361,0,9,1,8
51877,Course,6126,96223,3,9,0,7
93541,Course,10292,91244,3,10,0,6
56423,Course,6580,87801,1,7,0,4
9178,Course,1856,51384,3,8,0,3
17900,Course,2728,80672,0,2,0,8
42588,Course,5197,57617,0,5,0,7
49421,Course,5880,88903,2,9,0,10
84950,Course,9433,57646,3,8,0,8
96363,Course,10574,78255,0,4,0,10
20340,Course,2972,77807,0,3,0,4
84773,Course,9415,51555,1,2,1,6
92944,Course,10233,54075,3,8,0,6
92493,Course,10187,62263,0,4,0,4
4030,Course,1341,92703,1,6,1,3
671,Course,1005,58695,2,10,0,6
83809,Course,9319,60820,1,9,0,4
91423,Course,10080,67176,2,9,1,2
73419,Course,8280,83146,1,2,0,7
79067,Course,8845,94287,1,4,0,3
35287,Course,4467,71363,2,9,0,2
47674,Course,5706,61835,0,4,0,8
100216,Course,10960,64816,2,7,0,6
25482,Course,3486,91423,0,9,0,2
14086,Course,2347,82713,0,4,0,7
75043,Course,8442,65663,0,10,0,9
33837,Course,4322,87719,1,2,0,3
20344,Course,2973,74443,2,4,0,8
90970,Course,10035,96308,0,2,0,3
78662,Course,8804,75953,2,3,0,9
100880,Course,11026,75859,0,9,0,10
90084,Course,9947,70390,1,5,0,9
62693,Course,7207,86657,3,8,0,2
67286,Course,7667,57034,2,5,0,5
37531,Course,4691,89539,0,6,0,5
107009,Course,11639,81939,3,7,0,8
60835,Course,7022,76920,1,8,0,2
17995,Course,2738,61646,1,2,1,3
9341,Course,1872,57093,1,10,1,8
49321,Course,5870,64744,3,9,1,3
91288,Course,10067,66149,0,5,0,7
38766,Course,4815,72082,1,3,0,10
73598,Course,8298,93608,1,9,0,9
89710,Course,9909,74412,1,8,0,4
107276,Course,11666,83954,1,9,0,6
3600,Course,1298,54115,1,8,0,10
89796,Course,9918,76144,1,2,0,10
49236,Course,5862,78299,0,6,0,10
96144,Course,10553,96061,3,3,0,6
72793,Course,8217,62114,3,7,0,10
76943,Course,8632,79611,1,4,0,9
27768,Course,3715,50438,0,10,0,7
44419,Course,5380,51713,0,2,0,3
50746,Course,6013,84050,0,3,0,8
18279,Course,2766,93988,3,6,0,7
98426,Course,10781,82747,2,9,1,8
8819,Course,1820,97975,1,2,0,8
84550,Course,9393,90777,0,5,0,9
65360,Course,7474,91405,0,3,0,3
48398,Course,5778,61926,1,5,0,10
89243,Course,9862,91142,2,3,1,9
76374,Course,8576,83402,2,10,0,4
23556,Course,3294,96353,3,7,0,4
75309,Course,8469,54204,1,2,0,4
68443,Course,7782,87252,2,10,0,7
104955,Course,11434,85016,3,3,0,3
82440,Course,9182,68494,2,8,1,8
89718,Course,9910,72704,2,2,0,6
46049,Course,5543,61850,3,7,0,4
62744,Course,7213,54874,1,4,0,5
61258,Course,7064,91121,1,3,0,4
47127,Course,5651,50400,2,10,0,6
52155,Course,6154,84890,1,6,0,8
3477,Course,1285,58053,0,7,0,6
29006,Course,3839,94401,2,4,0,8
106919,Course,11630,65471,3,5,0,6
67463,Course,7684,56930,2,9,0,6
103981,Course,11336,51563,0,8,0,3
68345,Course,7773,93976,0,5,0,8
33526,Course,4291,84154,3,9,1,8
108916,Course,11830,81439,2,7,0,4
88585,Course,9797,96906,0,7,0,4
19679,Course,2906,54990,1,6,0,3
89366,Course,9875,60567,1,9,0,8
48339,Course,5772,84574,2,7,0,3
32747,Course,4213,82429,0,4,0,7
106782,Course,11616,68908,0,5,0,4
